customer_id,tier_2016,tier_2017,tier_2018,tier_2019,tier_2020,tier_2021,tier_2022,tier_2023,tier_2024,gender,age_2016,age_2017,age_2018,age_2019,age_2020,age_2021,age_2022,age_2023,age_2024,th,ch
SYNTH_01253,0,1,1,0,1,0,0,0,0,M,29,30,31,32,33,34,35,36,37,011010000,011010000
SYNTH_01254,1,0,1,0,0,0,0,0,0,M,48,49,50,51,52,53,54,55,56,101000000,101000000
SYNTH_01255,0,0,0,0,0,0,0,0,0,F,65,66,67,68,69,70,71,72,73,000000000,000000000
SYNTH_01256,0,0,0,0,1,0,0,0,0,M,27,28,29,30,31,32,33,34,35,000010000,000010000
SYNTH_01257,0,0,0,0,0,0,0,0,0,M,36,37,38,39,40,41,42,43,44,000000000,000000000
SYNTH_01258,1,0,0,0,0,0,0,0,0,F,60,61,62,63,64,65,66,67,68,100000000,100000000
SYNTH_01259,0,0,0,0,0,0,0,0,0,M,63,64,65,66,67,68,69,70,71,000000000,000000000
SYNTH_01260,1,0,0,1,0,0,0,0,0,M,25,26,27,28,29,30,31,32,33,100100000,100100000
SYNTH_01261,1,0,0,0,0,0,0,0,0,F,42,43,44,45,46,47,48,49,50,100000000,100000000
SYNTH_01262,1,0,0,0,0,0,0,0,0,M,31,32,33,34,35,36,37,38,39,100000000,100000000
SYNTH_01263,0,0,0,0,0,0,0,0,1,M,42,43,44,45,46,47,48,49,50,000000001,000000001
SYNTH_01264,0,1,0,1,1,0,0,0,0,M,34,35,36,37,38,39,40,41,42,010110000,010110000
SYNTH_01265,0,0,0,0,2,0,1,1,1,M,12,13,14,15,16,17,18,19,20,000010111,000010111
SYNTH_01266,1,1,1,1,0,0,0,0,0,M,66,67,68,69,70,71,72,73,74,111100000,111100000
SYNTH_01267,0,0,0,0,0,0,0,0,0,F,49,50,51,52,53,54,55,56,57,000000000,000000000
SYNTH_01268,1,0,0,0,0,0,0,0,0,F,39,40,41,42,43,44,45,46,47,100000000,100000000
SYNTH_01269,1,0,0,0,0,0,0,0,0,M,18,19,20,21,22,23,24,25,26,100000000,100000000
SYNTH_01270,0,0,0,0,0,0,0,0,1,F,16,17,18,19,20,21,22,23,24,000000001,000000001
SYNTH_01271,1,0,0,0,0,0,0,0,0,F,40,41,42,43,44,45,46,47,48,100000000,100000000
SYNTH_01272,1,2,1,1,0,0,0,0,0,F,50,51,52,53,54,55,56,57,58,111100000,111100000
SYNTH_01273,0,1,1,0,0,0,0,0,0,F,27,28,29,30,31,32,33,34,35,011000000,011000000
SYNTH_01274,0,1,1,1,1,1,0,0,0,F,55,56,57,58,59,60,61,62,63,011111000,011111000
SYNTH_01275,1,1,0,0,0,0,0,0,0,F,35,36,37,38,39,40,41,42,43,110000000,110000000
SYNTH_01276,0,1,0,1,1,0,0,0,0,M,12,13,14,15,16,17,18,19,20,010110000,010110000
SYNTH_01277,0,0,0,0,0,0,0,0,0,M,43,44,45,46,47,48,49,50,51,000000000,000000000
SYNTH_01278,0,0,0,0,0,0,1,1,0,M,22,23,24,25,26,27,28,29,30,000000110,000000110
SYNTH_01279,0,1,0,0,0,0,0,0,0,M,12,13,14,15,16,17,18,19,20,010000000,010000000
SYNTH_01280,1,0,0,0,0,0,0,0,0,F,19,20,21,22,23,24,25,26,27,100000000,100000000
SYNTH_01281,0,1,2,1,0,0,2,1,0,M,28,29,30,31,32,33,34,35,36,011100110,011100110
SYNTH_01282,0,0,0,0,1,1,1,1,1,M,42,43,44,45,46,47,48,49,50,000011111,000011111
SYNTH_01283,0,2,1,1,2,0,1,2,0,M,70,71,72,73,74,75,76,77,78,011110110,011110110
SYNTH_01284,0,0,0,0,0,0,0,1,1,M,24,25,26,27,28,29,30,31,32,000000011,000000011
SYNTH_01285,0,0,0,0,0,0,1,0,0,F,15,16,17,18,19,20,21,22,23,000000100,000000100
SYNTH_01286,1,1,0,0,0,0,0,0,0,F,23,24,25,26,27,28,29,30,31,110000000,110000000
SYNTH_01287,0,0,0,1,0,0,2,0,0,M,30,31,32,33,34,35,36,37,38,000100100,000100100
SYNTH_01288,0,1,0,1,1,0,0,0,0,M,24,25,26,27,28,29,30,31,32,010110000,010110000
SYNTH_01289,0,0,0,0,0,0,0,0,0,M,30,31,32,33,34,35,36,37,38,000000000,000000000
SYNTH_01290,0,1,1,1,1,0,0,0,0,M,69,70,71,72,73,74,75,76,77,011110000,011110000
SYNTH_01291,0,0,1,1,1,1,1,0,0,F,34,35,36,37,38,39,40,41,42,001111100,001111100
SYNTH_01292,0,0,1,0,0,0,1,0,0,F,49,50,51,52,53,54,55,56,57,001000100,001000100
SYNTH_01293,0,2,1,2,1,2,1,1,1,M,52,53,54,55,56,57,58,59,60,011111111,011111111
SYNTH_01294,0,0,1,0,0,0,0,0,0,M,19,20,21,22,23,24,25,26,27,001000000,001000000
SYNTH_01295,0,0,1,0,0,0,0,0,0,F,26,27,28,29,30,31,32,33,34,001000000,001000000
SYNTH_01296,0,1,0,0,0,0,0,0,0,F,36,37,38,39,40,41,42,43,44,010000000,010000000
SYNTH_01297,1,1,0,1,1,0,0,0,0,M,39,40,41,42,43,44,45,46,47,110110000,110110000
SYNTH_01298,0,0,0,0,1,0,1,1,1,M,12,13,14,15,16,17,18,19,20,000010111,000010111
SYNTH_01299,1,1,0,1,0,0,0,1,1,M,50,51,52,53,54,55,56,57,58,110100011,110100011
SYNTH_01300,1,0,0,0,0,0,0,0,0,F,29,30,31,32,33,34,35,36,37,100000000,100000000
SYNTH_01301,0,1,1,0,0,0,0,0,0,M,31,32,33,34,35,36,37,38,39,011000000,011000000
SYNTH_01302,0,0,0,1,0,0,0,0,0,M,47,48,49,50,51,52,53,54,55,000100000,000100000
SYNTH_01303,1,1,1,1,0,0,1,1,0,F,67,68,69,70,71,72,73,74,75,111100110,111100110
SYNTH_01304,0,0,0,0,1,0,0,0,0,UNKNOWN,63,64,65,66,67,68,69,70,71,000010000,000010000
SYNTH_01305,0,0,0,0,0,0,0,1,0,M,69,70,71,72,73,74,75,76,77,000000010,000000010
SYNTH_01306,0,0,1,0,0,1,0,1,0,M,36,37,38,39,40,41,42,43,44,001001010,001001010
SYNTH_01307,0,0,0,0,0,0,0,0,0,M,19,20,21,22,23,24,25,26,27,000000000,000000000
SYNTH_01308,0,0,0,0,0,0,0,0,0,F,24,25,26,27,28,29,30,31,32,000000000,000000000
SYNTH_01309,0,0,0,0,0,0,0,1,1,M,32,33,34,35,36,37,38,39,40,000000011,000000011
SYNTH_01310,0,0,0,0,0,0,0,0,0,F,29,30,31,32,33,34,35,36,37,000000000,000000000
SYNTH_01311,0,0,0,0,0,0,1,1,0,F,24,25,26,27,28,29,30,31,32,000000110,000000110
SYNTH_01312,0,1,1,1,0,0,0,1,1,M,20,21,22,23,24,25,26,27,28,011100011,011100011
SYNTH_01313,1,0,0,0,0,0,0,0,0,F,23,24,25,26,27,28,29,30,31,100000000,100000000
SYNTH_01314,0,1,0,0,0,0,0,0,0,M,50,51,52,53,54,55,56,57,58,010000000,010000000
SYNTH_01315,0,0,0,0,0,1,0,1,0,M,40,41,42,43,44,45,46,47,48,000001010,000001010
SYNTH_01316,0,1,0,0,0,0,0,0,0,F,14,15,16,17,18,19,20,21,22,010000000,010000000
SYNTH_01317,1,0,1,1,1,1,0,1,0,M,45,46,47,48,49,50,51,52,53,101111010,101111010
SYNTH_01318,0,0,0,0,1,0,0,0,0,M,61,62,63,64,65,66,67,68,69,000010000,000010000
SYNTH_01319,0,0,0,0,0,0,1,0,1,M,37,38,39,40,41,42,43,44,45,000000101,000000101
SYNTH_01320,1,0,1,2,1,1,0,0,2,M,30,31,32,33,34,35,36,37,38,101111001,101111001
SYNTH_01321,1,1,1,0,0,1,1,0,1,M,28,29,30,31,32,33,34,35,36,111001101,111001101
SYNTH_01322,1,0,0,0,0,0,0,0,0,F,34,35,36,37,38,39,40,41,42,100000000,100000000
SYNTH_01323,0,0,0,1,0,1,0,0,0,F,28,29,30,31,32,33,34,35,36,000101000,000101000
SYNTH_01324,1,1,1,1,1,0,0,0,0,F,66,67,68,69,70,71,72,73,74,111110000,111110000
SYNTH_01325,0,0,0,0,0,1,1,1,1,F,70,71,72,73,74,75,76,77,78,000001111,000001111
SYNTH_01326,1,1,0,0,0,0,0,0,0,M,32,33,34,35,36,37,38,39,40,110000000,110000000
SYNTH_01327,0,1,0,0,0,0,0,0,0,F,66,67,68,69,70,71,72,73,74,010000000,010000000
SYNTH_01328,1,1,1,0,0,0,0,0,0,M,62,63,64,65,66,67,68,69,70,111000000,111000000
SYNTH_01329,1,1,1,0,1,0,1,0,0,M,16,17,18,19,20,21,22,23,24,111010100,111010100
SYNTH_01330,0,0,0,1,0,0,0,0,0,F,40,41,42,43,44,45,46,47,48,000100000,000100000
SYNTH_01331,0,0,0,1,0,0,0,0,0,M,50,51,52,53,54,55,56,57,58,000100000,000100000
SYNTH_01332,0,0,0,0,0,0,0,0,0,M,36,37,38,39,40,41,42,43,44,000000000,000000000
SYNTH_01333,0,0,0,0,0,0,0,1,1,M,38,39,40,41,42,43,44,45,46,000000011,000000011
SYNTH_01334,0,0,0,0,0,0,0,0,0,M,41,42,43,44,45,46,47,48,49,000000000,000000000
SYNTH_01335,0,0,0,0,0,1,0,1,0,M,52,53,54,55,56,57,58,59,60,000001010,000001010
SYNTH_01336,1,1,1,0,0,0,0,0,0,M,29,30,31,32,33,34,35,36,37,111000000,111000000
SYNTH_01337,0,0,1,0,0,0,0,0,0,F,47,48,49,50,51,52,53,54,55,001000000,001000000
SYNTH_01338,0,0,0,0,0,1,0,2,1,M,26,27,28,29,30,31,32,33,34,000001011,000001011
SYNTH_01339,0,1,1,1,0,0,0,1,0,M,64,65,66,67,68,69,70,71,72,011100010,011100010
SYNTH_01340,1,1,0,0,1,0,0,0,0,M,16,17,18,19,20,21,22,23,24,110010000,110010000
SYNTH_01341,0,0,0,0,0,1,0,0,0,F,15,16,17,18,19,20,21,22,23,000001000,000001000
SYNTH_01342,1,1,0,1,0,1,0,1,0,M,14,15,16,17,18,19,20,21,22,110101010,110101010
SYNTH_01343,0,2,0,1,1,1,0,2,0,M,32,33,34,35,36,37,38,39,40,010111010,010111010
SYNTH_01344,0,0,0,0,0,0,0,0,0,M,47,48,49,50,51,52,53,54,55,000000000,000000000
SYNTH_01345,0,1,0,0,0,0,0,0,0,F,70,71,72,73,74,75,76,77,78,010000000,010000000
SYNTH_01346,1,0,0,0,0,0,0,0,0,F,38,39,40,41,42,43,44,45,46,100000000,100000000
SYNTH_01347,1,0,0,0,0,0,0,0,0,F,22,23,24,25,26,27,28,29,30,100000000,100000000
SYNTH_01348,0,0,0,0,0,0,0,0,0,F,33,34,35,36,37,38,39,40,41,000000000,000000000
SYNTH_01349,1,2,2,1,0,1,0,1,1,M,19,20,21,22,23,24,25,26,27,111101011,111101011
SYNTH_01350,0,0,0,0,0,2,1,0,0,M,39,40,41,42,43,44,45,46,47,000001100,000001100
SYNTH_01351,0,0,0,0,1,1,0,0,0,M,55,56,57,58,59,60,61,62,63,000011000,000011000
SYNTH_01352,1,1,0,0,1,1,0,0,1,M,14,15,16,17,18,19,20,21,22,110011001,110011001
SYNTH_01353,0,0,0,0,0,0,0,0,0,M,57,58,59,60,61,62,63,64,65,000000000,000000000
SYNTH_01354,0,0,0,0,0,1,1,1,0,M,25,26,27,28,29,30,31,32,33,000001110,000001110
SYNTH_01355,1,1,1,1,1,1,1,1,1,M,51,52,53,54,55,56,57,58,59,111111111,111111111
SYNTH_01356,0,0,0,0,0,0,0,0,0,F,60,61,62,63,64,65,66,67,68,000000000,000000000
SYNTH_01357,1,1,1,1,1,0,2,1,1,M,57,58,59,60,61,62,63,64,65,111110111,111110111
SYNTH_01358,0,0,0,1,0,0,0,0,0,F,51,52,53,54,55,56,57,58,59,000100000,000100000
SYNTH_01359,0,0,0,0,0,0,0,0,0,F,52,53,54,55,56,57,58,59,60,000000000,000000000
SYNTH_01360,0,0,0,1,0,0,0,0,0,M,23,24,25,26,27,28,29,30,31,000100000,000100000
SYNTH_01361,1,0,0,0,0,0,0,0,0,M,20,21,22,23,24,25,26,27,28,100000000,100000000
SYNTH_01362,0,1,0,1,0,0,0,0,0,F,34,35,36,37,38,39,40,41,42,010100000,010100000
SYNTH_01363,0,1,0,0,0,0,0,0,0,F,47,48,49,50,51,52,53,54,55,010000000,010000000
SYNTH_01364,0,1,1,0,0,0,0,0,0,M,48,49,50,51,52,53,54,55,56,011000000,011000000
SYNTH_01365,0,1,1,2,1,0,1,0,1,M,57,58,59,60,61,62,63,64,65,011110101,011110101
SYNTH_01366,0,0,1,0,0,0,0,0,0,F,30,31,32,33,34,35,36,37,38,001000000,001000000
SYNTH_01367,1,1,0,0,0,0,0,0,0,F,63,64,65,66,67,68,69,70,71,110000000,110000000
SYNTH_01368,1,1,0,0,0,0,1,1,1,M,38,39,40,41,42,43,44,45,46,110000111,110000111
SYNTH_01369,1,1,0,0,0,0,0,0,0,M,26,27,28,29,30,31,32,33,34,110000000,110000000
SYNTH_01370,0,0,1,0,0,0,0,0,0,F,55,56,57,58,59,60,61,62,63,001000000,001000000
SYNTH_01371,0,0,0,0,0,0,0,0,0,M,19,20,21,22,23,24,25,26,27,000000000,000000000
SYNTH_01372,1,0,0,0,0,0,0,0,0,UNKNOWN,35,36,37,38,39,40,41,42,43,100000000,100000000
SYNTH_01373,0,0,0,0,1,0,0,0,0,M,58,59,60,61,62,63,64,65,66,000010000,000010000
SYNTH_01374,0,0,0,0,0,0,0,0,1,M,57,58,59,60,61,62,63,64,65,000000001,000000001
SYNTH_01375,1,1,1,2,1,2,0,1,2,M,27,28,29,30,31,32,33,34,35,111111011,111111011
SYNTH_01376,0,0,1,0,0,0,1,1,0,M,21,22,23,24,25,26,27,28,29,001000110,001000110
SYNTH_01377,0,0,0,0,0,1,1,0,0,F,13,14,15,16,17,18,19,20,21,000001100,000001100
SYNTH_01378,0,0,1,1,0,1,1,1,0,M,17,18,19,20,21,22,23,24,25,001101110,001101110
SYNTH_01379,1,0,1,0,0,1,0,1,0,F,60,61,62,63,64,65,66,67,68,101001010,101001010
SYNTH_01380,0,0,0,0,0,0,0,0,0,M,58,59,60,61,62,63,64,65,66,000000000,000000000
SYNTH_01381,1,1,1,0,0,0,0,0,0,F,41,42,43,44,45,46,47,48,49,111000000,111000000
SYNTH_01382,0,0,0,0,0,0,0,0,0,F,45,46,47,48,49,50,51,52,53,000000000,000000000
SYNTH_01383,0,0,0,0,0,0,0,0,0,F,31,32,33,34,35,36,37,38,39,000000000,000000000
SYNTH_01384,0,0,0,0,0,0,0,1,1,M,23,24,25,26,27,28,29,30,31,000000011,000000011
SYNTH_01385,1,1,1,0,0,0,0,0,0,F,12,13,14,15,16,17,18,19,20,111000000,111000000
SYNTH_01386,0,0,1,0,1,1,1,1,0,M,51,52,53,54,55,56,57,58,59,001011110,001011110
SYNTH_01387,1,2,0,1,2,0,0,0,0,F,14,15,16,17,18,19,20,21,22,110110000,110110000
SYNTH_01388,0,0,0,0,0,0,1,0,0,M,18,19,20,21,22,23,24,25,26,000000100,000000100
SYNTH_01389,0,0,0,0,0,0,0,0,0,M,58,59,60,61,62,63,64,65,66,000000000,000000000
SYNTH_01390,0,0,0,0,0,0,0,0,0,M,46,47,48,49,50,51,52,53,54,000000000,000000000
SYNTH_01391,0,0,0,0,0,1,0,2,0,F,40,41,42,43,44,45,46,47,48,000001010,000001010
SYNTH_01392,0,1,1,1,0,0,0,0,0,F,24,25,26,27,28,29,30,31,32,011100000,011100000
SYNTH_01393,1,0,0,0,0,0,0,0,0,M,20,21,22,23,24,25,26,27,28,100000000,100000000
SYNTH_01394,0,0,0,0,1,0,0,0,0,F,39,40,41,42,43,44,45,46,47,000010000,000010000
SYNTH_01395,1,0,1,1,0,0,0,0,0,F,33,34,35,36,37,38,39,40,41,101100000,101100000
SYNTH_01396,1,1,1,1,1,1,1,1,0,M,43,44,45,46,47,48,49,50,51,111111110,111111110
SYNTH_01397,0,0,0,0,0,0,1,0,0,M,21,22,23,24,25,26,27,28,29,000000100,000000100
SYNTH_01398,0,0,0,1,0,0,0,0,0,F,25,26,27,28,29,30,31,32,33,000100000,000100000
SYNTH_01399,1,1,0,1,1,0,0,0,0,F,18,19,20,21,22,23,24,25,26,110110000,110110000
SYNTH_01400,0,0,0,0,0,0,0,0,0,M,37,38,39,40,41,42,43,44,45,000000000,000000000
SYNTH_01401,0,1,1,0,0,0,0,1,1,F,28,29,30,31,32,33,34,35,36,011000011,011000011
SYNTH_01402,0,0,0,0,0,0,0,0,1,M,25,26,27,28,29,30,31,32,33,000000001,000000001
SYNTH_01403,1,1,0,0,0,0,0,0,0,F,44,45,46,47,48,49,50,51,52,110000000,110000000
SYNTH_01404,0,1,1,0,0,0,0,0,0,F,41,42,43,44,45,46,47,48,49,011000000,011000000
SYNTH_01405,0,0,1,1,1,0,0,0,0,F,24,25,26,27,28,29,30,31,32,001110000,001110000
SYNTH_01406,0,0,0,0,0,0,0,0,1,M,53,54,55,56,57,58,59,60,61,000000001,000000001
SYNTH_01407,1,1,1,0,0,0,0,0,0,M,32,33,34,35,36,37,38,39,40,111000000,111000000
SYNTH_01408,0,0,0,0,0,0,0,0,0,M,32,33,34,35,36,37,38,39,40,000000000,000000000
SYNTH_01409,0,0,0,1,0,1,0,0,0,M,40,41,42,43,44,45,46,47,48,000101000,000101000
SYNTH_01410,0,0,0,0,1,0,1,0,0,F,20,21,22,23,24,25,26,27,28,000010100,000010100
SYNTH_01411,0,0,0,0,0,0,0,0,1,M,36,37,38,39,40,41,42,43,44,000000001,000000001
SYNTH_01412,0,0,0,0,1,1,0,1,1,M,46,47,48,49,50,51,52,53,54,000011011,000011011
SYNTH_01413,0,0,0,0,0,0,0,1,1,M,19,20,21,22,23,24,25,26,27,000000011,000000011
SYNTH_01414,0,1,0,0,0,0,0,0,0,M,45,46,47,48,49,50,51,52,53,010000000,010000000
SYNTH_01415,0,0,0,0,0,1,0,0,1,M,14,15,16,17,18,19,20,21,22,000001001,000001001
SYNTH_01416,0,1,0,0,0,0,0,0,0,UNKNOWN,47,48,49,50,51,52,53,54,55,010000000,010000000
SYNTH_01417,1,0,1,1,0,0,0,0,0,F,14,15,16,17,18,19,20,21,22,101100000,101100000
SYNTH_01418,0,0,0,0,0,0,0,0,0,M,22,23,24,25,26,27,28,29,30,000000000,000000000
SYNTH_01419,0,0,0,0,0,0,0,0,1,F,32,33,34,35,36,37,38,39,40,000000001,000000001
SYNTH_01420,0,0,0,0,0,0,0,0,0,F,48,49,50,51,52,53,54,55,56,000000000,000000000
SYNTH_01421,1,1,0,0,0,0,0,1,1,M,54,55,56,57,58,59,60,61,62,110000011,110000011
SYNTH_01422,1,0,1,0,1,1,0,0,0,F,39,40,41,42,43,44,45,46,47,101011000,101011000
SYNTH_01423,1,1,0,1,0,1,1,0,0,UNKNOWN,19,20,21,22,23,24,25,26,27,110101100,110101100
SYNTH_01424,1,0,1,1,1,0,1,0,1,M,34,35,36,37,38,39,40,41,42,101110101,101110101
SYNTH_01425,1,1,0,0,0,0,0,0,0,M,58,59,60,61,62,63,64,65,66,110000000,110000000
SYNTH_01426,0,0,1,0,1,0,0,0,0,M,17,18,19,20,21,22,23,24,25,001010000,001010000
SYNTH_01427,0,0,0,0,0,0,0,0,0,F,54,55,56,57,58,59,60,61,62,000000000,000000000
SYNTH_01428,0,0,0,0,0,0,0,0,0,F,34,35,36,37,38,39,40,41,42,000000000,000000000
SYNTH_01429,1,1,0,0,0,0,0,0,0,F,12,13,14,15,16,17,18,19,20,110000000,110000000
SYNTH_01430,0,0,0,0,0,0,1,1,0,F,52,53,54,55,56,57,58,59,60,000000110,000000110
SYNTH_01431,0,1,0,0,0,0,0,0,0,F,13,14,15,16,17,18,19,20,21,010000000,010000000
SYNTH_01432,1,0,0,0,0,0,0,0,0,F,33,34,35,36,37,38,39,40,41,100000000,100000000
SYNTH_01433,0,1,1,0,0,0,0,0,0,M,23,24,25,26,27,28,29,30,31,011000000,011000000
SYNTH_01434,0,0,1,1,0,2,1,2,1,M,46,47,48,49,50,51,52,53,54,001101111,001101111
SYNTH_01435,0,0,0,0,0,0,0,0,0,F,15,16,17,18,19,20,21,22,23,000000000,000000000
SYNTH_01436,2,1,2,0,0,0,0,0,0,M,17,18,19,20,21,22,23,24,25,111000000,111000000
SYNTH_01437,1,0,0,0,0,0,0,0,0,M,43,44,45,46,47,48,49,50,51,100000000,100000000
SYNTH_01438,0,0,0,0,0,0,0,1,1,M,70,71,72,73,74,75,76,77,78,000000011,000000011
SYNTH_01439,0,0,0,0,0,0,0,0,1,F,14,15,16,17,18,19,20,21,22,000000001,000000001
SYNTH_01440,0,0,1,1,0,0,0,0,0,M,39,40,41,42,43,44,45,46,47,001100000,001100000
SYNTH_01441,0,0,0,0,0,0,0,0,0,M,59,60,61,62,63,64,65,66,67,000000000,000000000
SYNTH_01442,1,1,1,0,0,0,0,0,0,M,29,30,31,32,33,34,35,36,37,111000000,111000000
SYNTH_01443,1,0,0,0,0,0,0,0,0,M,41,42,43,44,45,46,47,48,49,100000000,100000000
SYNTH_01444,1,0,0,0,1,0,0,0,0,F,61,62,63,64,65,66,67,68,69,100010000,100010000
SYNTH_01445,0,1,1,0,1,0,0,0,0,M,54,55,56,57,58,59,60,61,62,011010000,011010000
SYNTH_01446,0,0,0,0,0,0,0,0,0,F,29,30,31,32,33,34,35,36,37,000000000,000000000
SYNTH_01447,0,1,0,0,0,0,0,0,0,F,56,57,58,59,60,61,62,63,64,010000000,010000000
SYNTH_01448,0,1,0,1,1,1,1,1,0,M,51,52,53,54,55,56,57,58,59,010111110,010111110
SYNTH_01449,1,1,0,0,0,0,0,0,0,F,41,42,43,44,45,46,47,48,49,110000000,110000000
SYNTH_01450,0,0,0,0,1,0,0,0,0,UNKNOWN,38,39,40,41,42,43,44,45,46,000010000,000010000
SYNTH_01451,0,0,0,1,0,1,0,0,1,F,66,67,68,69,70,71,72,73,74,000101001,000101001
SYNTH_01452,0,0,0,0,0,1,0,1,0,M,63,64,65,66,67,68,69,70,71,000001010,000001010
SYNTH_01453,0,0,0,0,0,0,0,1,1,M,70,71,72,73,74,75,76,77,78,000000011,000000011
SYNTH_01454,1,0,0,0,1,1,0,1,0,F,51,52,53,54,55,56,57,58,59,100011010,100011010
SYNTH_01455,0,0,0,0,0,0,0,0,0,F,33,34,35,36,37,38,39,40,41,000000000,000000000
SYNTH_01456,1,0,0,0,0,0,0,0,0,F,18,19,20,21,22,23,24,25,26,100000000,100000000
SYNTH_01457,1,0,0,0,0,0,0,0,0,F,19,20,21,22,23,24,25,26,27,100000000,100000000
SYNTH_01458,0,0,0,0,0,0,0,1,1,M,68,69,70,71,72,73,74,75,76,000000011,000000011
SYNTH_01459,1,1,0,0,0,0,0,0,0,F,33,34,35,36,37,38,39,40,41,110000000,110000000
SYNTH_01460,0,0,0,0,0,1,1,0,0,M,18,19,20,21,22,23,24,25,26,000001100,000001100
SYNTH_01461,1,0,0,0,0,0,0,0,0,F,25,26,27,28,29,30,31,32,33,100000000,100000000
SYNTH_01462,1,1,2,1,1,1,2,0,1,M,13,14,15,16,17,18,19,20,21,111111101,111111101
SYNTH_01463,1,1,0,0,0,0,0,0,0,M,43,44,45,46,47,48,49,50,51,110000000,110000000
SYNTH_01464,0,0,1,1,1,0,0,0,0,F,46,47,48,49,50,51,52,53,54,001110000,001110000
SYNTH_01465,0,0,1,0,2,0,0,1,1,F,34,35,36,37,38,39,40,41,42,001010011,001010011
SYNTH_01466,1,1,0,0,0,0,0,0,0,F,55,56,57,58,59,60,61,62,63,110000000,110000000
SYNTH_01467,1,0,0,0,0,0,0,0,0,M,40,41,42,43,44,45,46,47,48,100000000,100000000
SYNTH_01468,0,0,0,1,0,0,0,0,0,M,68,69,70,71,72,73,74,75,76,000100000,000100000
SYNTH_01469,1,1,0,1,0,0,0,0,0,F,57,58,59,60,61,62,63,64,65,110100000,110100000
SYNTH_01470,0,0,0,0,0,0,0,0,1,M,16,17,18,19,20,21,22,23,24,000000001,000000001
SYNTH_01471,1,0,0,0,1,1,0,0,0,M,28,29,30,31,32,33,34,35,36,100011000,100011000
SYNTH_01472,1,0,1,0,0,0,0,0,0,F,56,57,58,59,60,61,62,63,64,101000000,101000000
SYNTH_01473,1,0,0,0,0,0,0,0,0,M,43,44,45,46,47,48,49,50,51,100000000,100000000
SYNTH_01474,1,0,0,0,0,0,0,0,0,F,56,57,58,59,60,61,62,63,64,100000000,100000000
SYNTH_01475,0,1,1,1,1,1,0,1,0,M,31,32,33,34,35,36,37,38,39,011111010,011111010
SYNTH_01476,0,0,0,0,0,0,0,0,0,F,14,15,16,17,18,19,20,21,22,000000000,000000000
SYNTH_01477,0,0,0,0,0,0,0,0,0,F,58,59,60,61,62,63,64,65,66,000000000,000000000
SYNTH_01478,0,0,0,0,0,0,0,0,0,F,58,59,60,61,62,63,64,65,66,000000000,000000000
SYNTH_01479,1,1,1,0,0,0,0,0,0,F,49,50,51,52,53,54,55,56,57,111000000,111000000
SYNTH_01480,0,0,0,0,0,0,0,0,0,UNKNOWN,35,36,37,38,39,40,41,42,43,000000000,000000000
SYNTH_01481,0,0,0,0,0,0,0,0,0,UNKNOWN,12,13,14,15,16,17,18,19,20,000000000,000000000
SYNTH_01482,0,1,1,1,1,1,0,0,0,F,54,55,56,57,58,59,60,61,62,011111000,011111000
SYNTH_01483,0,0,0,0,0,0,0,0,0,F,50,51,52,53,54,55,56,57,58,000000000,000000000
SYNTH_01484,0,0,1,1,0,0,0,0,0,F,51,52,53,54,55,56,57,58,59,001100000,001100000
SYNTH_01485,0,0,0,0,0,0,0,0,0,F,22,23,24,25,26,27,28,29,30,000000000,000000000
SYNTH_01486,0,0,0,0,0,0,0,0,0,F,55,56,57,58,59,60,61,62,63,000000000,000000000
SYNTH_01487,1,0,0,0,0,0,0,0,0,F,54,55,56,57,58,59,60,61,62,100000000,100000000
SYNTH_01488,0,0,0,0,0,1,0,1,1,M,62,63,64,65,66,67,68,69,70,000001011,000001011
SYNTH_01489,2,1,2,2,0,1,1,0,1,M,45,46,47,48,49,50,51,52,53,111101101,111101101
SYNTH_01490,1,1,0,1,1,0,1,0,0,F,55,56,57,58,59,60,61,62,63,110110100,110110100
SYNTH_01491,0,0,0,0,1,1,0,0,0,M,35,36,37,38,39,40,41,42,43,000011000,000011000
SYNTH_01492,0,0,1,0,1,0,0,0,0,F,53,54,55,56,57,58,59,60,61,001010000,001010000
SYNTH_01493,0,0,0,0,0,1,0,1,0,F,52,53,54,55,56,57,58,59,60,000001010,000001010
SYNTH_01494,0,1,0,0,0,0,0,0,0,M,57,58,59,60,61,62,63,64,65,010000000,010000000
SYNTH_01495,0,0,0,0,0,0,0,0,0,F,62,63,64,65,66,67,68,69,70,000000000,000000000
SYNTH_01496,0,0,0,0,0,1,1,0,0,F,12,13,14,15,16,17,18,19,20,000001100,000001100
SYNTH_01497,0,0,1,0,0,0,0,0,0,F,57,58,59,60,61,62,63,64,65,001000000,001000000
SYNTH_01498,1,0,0,0,0,0,0,0,0,UNKNOWN,58,59,60,61,62,63,64,65,66,100000000,100000000
SYNTH_01499,0,0,1,1,1,1,1,0,1,F,44,45,46,47,48,49,50,51,52,001111101,001111101
SYNTH_01500,0,0,0,1,1,1,1,0,0,M,42,43,44,45,46,47,48,49,50,000111100,000111100
SYNTH_01501,0,0,0,0,0,0,0,0,1,F,54,55,56,57,58,59,60,61,62,000000001,000000001
SYNTH_01502,1,0,0,0,1,1,0,0,0,M,38,39,40,41,42,43,44,45,46,100011000,100011000
SYNTH_01503,0,0,0,0,0,0,0,0,0,F,36,37,38,39,40,41,42,43,44,000000000,000000000
